,Unnamed: 0,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility,moneyness,mean_volatility,reversion,var_of_vol,rho
825,825,165966434.0,701057.0,9.15,2020-05-29,C,2.0,2020-05-22,6.0,8.6465,18.0,7.0,0.093277,0.2995579344,1.0582316544266468,0.025278136552450016,4.273396061435381,0.39876964768351203,-0.5703803855385339
826,826,165966435.0,701057.0,9.2,2020-05-29,C,2.0,2020-05-22,3.5,8.6465,12.0,7.0,0.093277,0.2995579344,1.0640143410628577,0.004244020652408941,2.6634194546701595,0.49207108572245795,-0.6273428813139251
845,845,165964362.0,506497.0,0.465,2020-05-29,C,10.0,2020-05-22,0.5619999885559082,0.444456005859375,100.0,7.0,0.093277,0.3337906535,1.046222784414629,0.029995346399106483,1.7675097119526157,0.45772003407733136,-0.42522102292247044
846,846,165349389.0,506528.0,0.645,2020-11-20,C,10.0,2020-11-13,1.85,0.631639013671875,244.0,7.0,0.106082,0.248425964,1.0211528832749805,0.02927668365540581,3.6390367267686408,0.6976997459867529,-0.7434873672339322
847,847,165349391.0,506528.0,0.6525,2020-11-20,C,10.0,2020-11-13,0.8,0.631639013671875,8.0,7.0,0.106082,0.248425964,1.033026754010736,0.02054779534195227,4.621683814202219,0.19004573727860638,-0.2859873093208444
848,848,166005979.0,504880.0,0.345,2020-11-20,C,10.0,2020-11-13,3.1100000381469726,0.3432070068359375,3329.0,7.0,0.106082,0.3151660315,1.005224232397212,0.03350242649103485,5.000611495585146,0.6901349758110996,-0.4286960837341478
849,849,166017753.0,504880.0,0.3475,2020-11-20,C,10.0,2020-11-13,2.0,0.3432070068359375,1894.0,7.0,0.106082,0.3151660315,1.0125084659653076,0.05018482963449185,1.2263025029543722,0.5214313800170411,-0.20000532491544387
850,850,166017754.0,504880.0,0.35,2020-11-20,C,10.0,2020-11-13,1.2100000381469729,0.3432070068359375,8456.0,7.0,0.106082,0.3151660315,1.0197926995334035,0.04259447268555472,4.126048189851554,0.5690488794910444,-0.6532649052198971
851,851,166025795.0,504880.0,0.3525,2020-11-20,C,10.0,2020-11-13,0.6900000095367431,0.3432070068359375,1897.0,7.0,0.106082,0.3151660315,1.0270769331014993,0.04234555122029574,4.617852224825086,0.46913840808028445,-0.15772221334603376
867,867,166330034.0,506496.0,2.68,2020-11-20,C,5.0,2020-11-13,7.480000305175781,2.6153439453125,714.0,7.0,0.106082,0.3122926152,1.0247218171068413,0.0380529841061175,1.0128587450917714,0.6521492346229102,-0.17549899322597617
868,868,166330035.0,506496.0,2.69,2020-11-20,C,5.0,2020-11-13,5.740000152587891,2.6153439453125,285.0,7.0,0.106082,0.3122926152,1.0285454059766428,0.01925923933695489,2.558227774697429,0.356342572650695,-0.34498967982789747
869,869,166330036.0,506496.0,2.7,2020-11-20,C,5.0,2020-11-13,4.3599998474121096,2.6153439453125,708.0,7.0,0.106082,0.3122926152,1.0323689948464445,0.020613612671417276,1.0876386547778338,0.6215728590735019,-0.6057118974181558
870,870,166330037.0,506496.0,2.71,2020-11-20,C,5.0,2020-11-13,3.3,2.6153439453125,125.0,7.0,0.106082,0.3122926152,1.036192583716246,0.01614076912726759,1.140602788850802,0.22495845107363835,-0.06486113846078027
871,871,166330038.0,506496.0,2.72,2020-11-20,C,5.0,2020-11-13,2.5,2.6153439453125,571.0,7.0,0.106082,0.3122926152,1.0400161725860477,0.003720820788513878,2.508802327176018,0.24544492694947173,-0.4864978157468711
872,872,166330039.0,506496.0,2.73,2020-11-20,C,5.0,2020-11-13,1.9,2.6153439453125,19.0,7.0,0.106082,0.3122926152,1.0438397614558494,0.015736051658732042,1.5733426445234777,0.2944770891617145,-0.7028957594784941
873,873,166330040.0,506496.0,2.74,2020-11-20,C,5.0,2020-11-13,1.4399999618530273,2.6153439453125,73.0,7.0,0.106082,0.3122926152,1.0476633503256512,0.014099996587994833,4.989555110613544,0.22019265592682868,-0.3522710408410057
874,874,166330041.0,506496.0,2.75,2020-11-20,C,5.0,2020-11-13,1.1,2.6153439453125,137.0,7.0,0.106082,0.3122926152,1.0514869391954527,0.043625052998597334,1.7888359545503756,0.35694613890900406,-0.6037435320672839
875,875,166330169.0,506522.0,1.065,2020-11-20,C,10.0,2020-11-13,3.0799999237060547,1.04926103515625,12.0,7.0,0.106082,0.2040543729,1.0150000470010843,0.023255483145652456,2.203245752356505,0.5797812710802492,-0.49084432977259207
876,876,166330170.0,506522.0,1.07,2020-11-20,C,10.0,2020-11-13,1.9899999618530277,1.04926103515625,107.0,7.0,0.106082,0.2040543729,1.0197653054377092,0.03524092518393569,0.18636434449476824,0.3590302179182734,-0.14421285327225625
900,900,166340129.0,701056.0,8.0,2020-11-20,C,1.0,2020-11-13,22.0,7.7837001953125,8.0,7.0,0.106082,0.3696104278,1.0277888149928693,0.04863184105097179,3.947870586886613,0.17733154523300956,-0.6264738061679846
901,901,166340130.0,701056.0,8.1,2020-11-20,C,1.0,2020-11-13,8.0,7.7837001953125,14.0,7.0,0.106082,0.3696104278,1.0406361751802802,0.001901156570846634,1.674181548776929,0.7086979852989734,-0.46795967539080185
902,902,166340180.0,701057.0,11.0,2020-11-20,C,2.0,2020-11-13,3.5,10.451,51.0,7.0,0.106082,0.3165897805,1.0525308582910726,0.029285848738678056,4.899570320644669,0.5490526562943381,-0.5158306256541848
903,903,173903495.0,701057.0,10.875,2020-11-20,C,2.0,2020-11-13,10.0,10.451,41.0,7.0,0.106082,0.3165897805,1.0405702803559467,0.01173981273654396,1.1532877504597139,0.5288059335440659,-0.42432217198977196
904,904,173998807.0,701057.0,10.85,2020-11-20,C,2.0,2020-11-13,11.5,10.451,9.0,7.0,0.106082,0.3165897805,1.0381781647689214,0.039885503078290176,2.3742518528028995,0.4606587070703527,-0.7202562179085267
905,905,173998808.0,701057.0,10.9,2020-11-20,C,2.0,2020-11-13,8.0,10.451,16.0,7.0,0.106082,0.3165897805,1.042962395942972,0.04780592041134859,1.5912974858382138,0.29591128180581167,-0.16177014277622453
906,906,173998809.0,701057.0,10.95,2020-11-20,C,2.0,2020-11-13,5.5,10.451,4.0,7.0,0.106082,0.3165897805,1.0477466271170222,0.03719168634524938,4.702512430820606,0.6896454406560384,-0.6128321588152376
907,907,166352417.0,506497.0,0.55,2020-11-20,C,10.0,2020-11-13,1.6979999542236328,0.538016015625,34.0,7.0,0.106082,0.341081158,1.0222744008114304,0.031091850816911987,4.816975975734008,0.54257111297337,-0.3572717858441888
908,908,173995218.0,506497.0,0.545,2020-11-20,C,10.0,2020-11-13,3.178000068664551,0.538016015625,5.0,7.0,0.106082,0.341081158,1.0129809971676902,0.016387805977723397,1.0310147619859489,0.13325890841318921,-0.08742774958435993
909,909,173995220.0,506497.0,0.555,2020-11-20,C,10.0,2020-11-13,0.8739999771118164,0.538016015625,11.0,7.0,0.106082,0.341081158,1.0315678044551706,0.04021030400068798,1.236071139367152,0.5644590032653162,-0.17254142067876044
910,910,174007498.0,506497.0,0.5475,2020-11-20,C,10.0,2020-11-13,2.3840000152587892,0.538016015625,47.0,7.0,0.106082,0.341081158,1.01762769898956,0.032069243167154204,2.969886374121301,0.3585377365553929,-0.6879726874172987
911,911,165349408.0,506528.0,0.63,2020-10-16,C,10.0,2020-09-16,3.95,0.607847998046875,20.0,30.0,0.152074,0.1757619212,1.036443324686934,0.021681579222240805,1.6814551487395424,0.3236672691485914,-0.3947932922107557
912,912,165349409.0,506528.0,0.645,2020-10-16,C,10.0,2020-09-16,1.35,0.607847998046875,6.0,30.0,0.152074,0.1757619212,1.0611205467032896,0.03816192752696331,4.522616692001295,0.28140315857766723,-0.06077678791065716
913,913,165349410.0,506528.0,0.6475,2020-10-16,C,10.0,2020-09-16,1.1,0.607847998046875,6.0,30.0,0.152074,0.1757619212,1.0652334170393487,0.013145908542394225,2.9971096272567355,0.5384438514611093,-0.5406268422587006
914,914,165366780.0,506528.0,0.6325,2020-10-16,C,10.0,2020-09-16,3.35,0.607847998046875,30.0,30.0,0.152074,0.1757619212,1.0405561950229931,0.03141882877700272,2.8544806165222867,0.0742285418126446,-0.3823801286562128
915,915,165366781.0,506528.0,0.635,2020-10-16,C,10.0,2020-09-16,2.8,0.607847998046875,14.0,30.0,0.152074,0.1757619212,1.0446690653590525,0.03209958004651777,4.027685095103028,0.609153153523153,-0.7440059882201886
916,916,165366783.0,506528.0,0.6425,2020-10-16,C,10.0,2020-09-16,1.65,0.607847998046875,9.0,30.0,0.152074,0.1757619212,1.0570076763672303,0.016653307243347005,3.905293121327394,0.06388196259569247,-0.19237997135728369
917,917,165849926.0,504880.0,0.34,2020-10-16,C,10.0,2020-09-16,3.8700000762939455,0.3338840087890625,1403.0,30.0,0.152074,0.177695911,1.0183177122891245,0.04214954730977175,4.316807737556644,0.44316883532086226,-0.3343242570832038
918,918,165849927.0,504880.0,0.345,2020-10-16,C,10.0,2020-09-16,2.1799999237060548,0.3338840087890625,7049.0,30.0,0.152074,0.177695911,1.0332929727639644,0.03656445174133326,0.556755141525529,0.588187403029351,-0.6869255237215424
919,919,165849928.0,504880.0,0.35,2020-10-16,C,10.0,2020-09-16,1.1399999618530272,0.3338840087890625,4604.0,30.0,0.152074,0.177695911,1.0482682332388045,0.04925789389672401,4.132997866233509,0.533966874079668,-0.26032463899442004
920,920,165849929.0,504880.0,0.355,2020-10-16,C,10.0,2020-09-16,0.5599999904632569,0.3338840087890625,444.0,30.0,0.152074,0.177695911,1.0632434937136446,0.0290480751145593,4.681532668236431,0.6872034374441459,-0.5062781659730837
921,921,166005977.0,504880.0,0.3425,2020-10-16,C,10.0,2020-09-16,2.9299999237060548,0.3338840087890625,492.0,30.0,0.152074,0.177695911,1.0258053425265445,0.05046714535226584,4.070556023005012,0.6058391814235174,-0.5699066073794822
922,922,166017752.0,504880.0,0.3475,2020-10-16,C,10.0,2020-09-16,1.5899999618530272,0.3338840087890625,989.0,30.0,0.152074,0.177695911,1.0407806030013844,0.03675772514607894,2.156573192630598,0.23575287239586898,-0.23286650703976242
923,923,166025792.0,504880.0,0.3525,2020-10-16,C,10.0,2020-09-16,0.8,0.3338840087890625,504.0,30.0,0.152074,0.177695911,1.0557558634762245,0.013775912187478999,4.078535114328801,0.06327964617254452,-0.45322650800853426
933,933,166208174.0,506496.0,2.82,2020-10-16,C,5.0,2020-09-16,5.8599998474121096,2.6510740234375,808.0,30.0,0.152074,0.1870715647,1.0637198264058516,0.04482164781766307,4.005818759646337,0.47581201219328245,-0.2026252237370217
934,934,166231711.0,506496.0,2.84,2020-10-16,C,5.0,2020-09-16,4.179999923706055,2.6510740234375,56.0,30.0,0.152074,0.1870715647,1.0712639386498648,0.006299996180417744,0.4507150726343029,0.46702836871623493,-0.5183084748124028
935,935,166231712.0,506496.0,2.85,2020-10-16,C,5.0,2020-09-16,3.5599998474121093,2.6510740234375,65.0,30.0,0.152074,0.1870715647,1.0750359947718713,0.012627514155308505,3.3248786512428605,0.43604718603364356,-0.08235915258271068
936,936,166231713.0,506496.0,2.86,2020-10-16,C,5.0,2020-09-16,3.020000076293946,2.6510740234375,16.0,30.0,0.152074,0.1870715647,1.0788080508938778,0.049394846982896375,2.319265671908048,0.27267740903640236,-0.12471548088095072
937,937,166236200.0,506496.0,2.88,2020-10-16,C,5.0,2020-09-16,2.2,2.6510740234375,6.0,30.0,0.152074,0.1870715647,1.086352163137891,0.0280440554077938,2.1582338226824334,0.5073203078073877,-0.3710407893663424
938,938,166208295.0,506497.0,0.53,2020-10-16,C,10.0,2020-09-16,2.5110000610351557,0.5074419921875,22.0,30.0,0.152074,0.1682638173,1.0444543576601852,0.010531691339871464,2.8489638448872263,0.5488029721396113,-0.3186798740675163
939,939,166208328.0,506522.0,1.095,2020-10-16,C,10.0,2020-09-16,3.9299999237060548,1.05520400390625,126.0,30.0,0.152074,0.1465837582,1.037714030601125,0.017112747675861562,3.0091582804550168,0.34523288221176124,-0.1491891596600623
940,940,166208329.0,506522.0,1.1,2020-10-16,C,10.0,2020-09-16,3.05,1.05520400390625,22.0,30.0,0.152074,0.1465837582,1.0424524508321804,0.028133738761780287,2.4703213077707256,0.5802093796514696,-0.6726054000773596
941,941,166208330.0,506522.0,1.105,2020-10-16,C,10.0,2020-09-16,2.35,1.05520400390625,124.0,30.0,0.152074,0.1465837582,1.0471908710632358,0.0067692848960940405,3.1967325307947645,0.6973980900795609,-0.642124364410078
952,952,166218998.0,701056.0,7.5,2020-10-16,C,1.0,2020-09-16,24.0,7.085,3.0,30.0,0.152074,0.1725092732,1.058574453069866,0.03294599502793642,3.0364089413523576,0.06667581121002737,-0.0610675627403525
953,953,166219089.0,701057.0,11.0,2020-10-16,C,2.0,2020-09-16,6.5,9.982,9.0,30.0,0.152074,0.1770764548,1.1019835704267682,0.008757509069477525,5.009282588690726,0.4210485166358176,-0.5257194635265572
954,954,165365281.0,504880.0,0.2975,2020-04-30,C,10.0,2020-04-23,1.15,0.28524599609375,12.0,7.0,0.143342,0.4190056355,1.0429594247563865,0.02616011945974378,3.9684681901194923,0.6795818174746672,-0.2538357552439769
955,955,165365282.0,504880.0,0.3,2020-04-30,C,10.0,2020-04-23,0.7900000095367432,0.28524599609375,396.0,7.0,0.143342,0.4190056355,1.0517237896703058,0.02915063528184561,3.2870138703498872,0.118877389645196,-0.2175981101696578
956,956,165378430.0,504880.0,0.29,2020-04-30,C,10.0,2020-04-23,3.279999923706055,0.28524599609375,103.0,7.0,0.143342,0.4190056355,1.0166663300146288,0.03783550228982457,2.1298879602050578,0.432028210433701,-0.0990496216773287
957,957,165405449.0,504880.0,0.2925,2020-04-30,C,10.0,2020-04-23,2.3799999237060545,0.28524599609375,513.0,7.0,0.143342,0.4190056355,1.025430694928548,0.00537854274998768,4.360393286936517,0.5135455491821977,-0.1897411377186743
958,958,165405450.0,504880.0,0.295,2020-04-30,C,10.0,2020-04-23,1.6799999237060548,0.28524599609375,11.0,7.0,0.143342,0.4190056355,1.0341950598424674,0.02372591591180194,0.34662987764996656,0.4919134942681072,-0.19517009708904753
967,967,165366488.0,506497.0,0.515,2020-09-18,C,10.0,2020-09-11,1.5670000076293944,0.503414013671875,5.0,7.0,0.104683,0.1768639872,1.0230148267896189,0.04767246031385788,2.9513163247347176,0.5912993638131631,-0.2477965021091897
968,968,166352413.0,506497.0,0.5075,2020-09-18,C,10.0,2020-09-11,3.959000015258789,0.503414013671875,3.0,7.0,0.104683,0.1768639872,1.0081165526130709,0.012188141174204144,3.388820756201199,0.3151517593612864,-0.4549125196015461
969,969,166356000.0,506497.0,0.5125,2020-09-18,C,10.0,2020-09-11,2.201000022888184,0.503414013671875,111.0,7.0,0.104683,0.1768639872,1.0180487353974361,0.05022512356011252,2.187621235732751,0.3721695118184748,-0.7119472633614624
970,970,165407752.0,506528.0,0.6175,2020-09-18,C,10.0,2020-09-11,1.7,0.603208984375,48.0,7.0,0.104683,0.1829099938,1.0236916491550723,0.009921082006737535,1.600653915446807,0.5245250010146567,-0.10265288680733442
971,971,165407753.0,506528.0,0.6225,2020-09-18,C,10.0,2020-09-11,0.95,0.603208984375,12.0,7.0,0.104683,0.1829099938,1.0319806503628057,0.03510090645668945,2.300310651552043,0.07273647559618512,-0.2813106618532963
972,972,165881418.0,506528.0,0.6125,2020-09-18,C,10.0,2020-09-11,3.0,0.603208984375,59.0,7.0,0.104683,0.1829099938,1.015402647947339,0.007664439070307466,2.0190906619866653,0.10613579137709997,-0.30785943531662413
988,988,165880925.0,504880.0,0.3325,2020-09-18,C,10.0,2020-09-11,3.5599998474121093,0.331581005859375,6919.0,7.0,0.104683,0.1825342868,1.0027715524242506,0.002919559900236201,1.4871787203985927,0.3680526643117294,-0.7489451283979717
989,989,165998294.0,504880.0,0.3375,2020-09-18,C,10.0,2020-09-11,1.5199999809265137,0.331581005859375,3713.0,7.0,0.104683,0.1825342868,1.017850823889277,0.01673446108036999,3.606178125287185,0.38503797500268677,-0.18049412107181018
990,990,166005976.0,504880.0,0.3425,2020-09-18,C,10.0,2020-09-11,0.5099999904632568,0.331581005859375,5859.0,7.0,0.104683,0.1825342868,1.0329300953543032,0.0066726069090948135,2.4949937680040133,0.5296916849578813,-0.6610633912076375
1000,1000,166100583.0,506496.0,2.71,2020-09-18,C,5.0,2020-09-11,5.840000152587891,2.64056796875,291.0,7.0,0.104683,0.1908978385,1.0262943548780787,0.04859520158381527,3.9002394656188875,0.39991968115224413,-0.15728625903656132
1001,1001,166134184.0,506496.0,2.73,2020-09-18,C,5.0,2020-09-11,3.1799999237060543,2.64056796875,245.0,7.0,0.104683,0.1908978385,1.0338684829583598,0.013047182048976959,4.3185031727891,0.3074500835068324,-0.24905094073599543
1002,1002,166134185.0,506496.0,2.75,2020-09-18,C,5.0,2020-09-11,1.7200000762939454,2.64056796875,155.0,7.0,0.104683,0.1908978385,1.0414426110386408,0.022132955712196225,0.7099685664031252,0.6803566791740383,-0.5374973323333962
1003,1003,166340162.0,701057.0,10.375,2020-09-18,C,2.0,2020-09-11,4.5,9.9095,16.0,7.0,0.104683,0.1811342284,1.0469751248801655,0.04666219024364384,0.5876833929298897,0.2670626999679806,-0.44482335344416263
1004,1004,166375118.0,701057.0,10.3,2020-09-18,C,2.0,2020-09-11,9.5,9.9095,7.0,7.0,0.104683,0.1811342284,1.039406630001514,0.04166637971338695,1.7562884032697064,0.27001368533116726,-0.231059549531495
1005,1005,165366777.0,506528.0,0.61,2020-10-16,C,10.0,2020-10-09,1.8,0.601664990234375,186.0,7.0,0.096197,0.1668666864,1.0138532404260021,0.046699304671978706,0.4109916470760888,0.5552201830162486,-0.43885008154826194
1006,1006,165407744.0,506528.0,0.615,2020-10-16,C,10.0,2020-10-09,0.85,0.601664990234375,85.0,7.0,0.096197,0.1668666864,1.0221635128885103,0.01950501029547767,0.3552139357152162,0.19099768242176243,-0.36567056498695644
1007,1007,165407745.0,506528.0,0.6175,2020-10-16,C,10.0,2020-10-09,0.6,0.601664990234375,13.0,7.0,0.096197,0.1668666864,1.0263186491197644,0.03690643587792943,0.9948386612946281,0.424131899678951,-0.6528263768882794
1008,1008,165875358.0,506528.0,0.605,2020-10-16,C,10.0,2020-10-09,3.4,0.601664990234375,145.0,7.0,0.096197,0.1668666864,1.0055429679634937,0.015794534316327054,0.9853656891293117,0.6157601971578404,-0.673803510853026
1009,1009,165881413.0,506528.0,0.6075,2020-10-16,C,10.0,2020-10-09,2.5,0.601664990234375,97.0,7.0,0.096197,0.1668666864,1.009698104194748,0.030341770183144157,2.3090871606440473,0.3084632477814878,-0.26202188050293534
1010,1010,165881414.0,506528.0,0.6125,2020-10-16,C,10.0,2020-10-09,1.25,0.601664990234375,201.0,7.0,0.096197,0.1668666864,1.0180083766572563,0.05087587935401,1.80373417584574,0.013206470955892937,-0.3247253960323959
1011,1011,165849924.0,504880.0,0.33,2020-10-16,C,10.0,2020-10-09,1.510000038146973,0.32731201171875,16823.0,7.0,0.096197,0.1783525182,1.0082123117545705,0.029108554317091574,0.49012423853993625,0.02645772330962233,-0.13159274348996758
1012,1012,165874908.0,504880.0,0.3275,2020-10-16,C,10.0,2020-10-09,2.5799999237060547,0.32731201171875,4973.0,7.0,0.096197,0.1783525182,1.0005743396958238,0.035585460743080555,0.5569605255095433,0.6129157645483879,-0.30697040702544887
1013,1013,165880926.0,504880.0,0.3325,2020-10-16,C,10.0,2020-10-09,0.8199999809265137,0.32731201171875,11576.0,7.0,0.096197,0.1783525182,1.0158502838133172,0.018672395295202537,0.5595294972201315,0.45976028006645997,-0.06513214265915789
1021,1021,166208157.0,506496.0,2.65,2020-10-16,C,5.0,2020-10-09,7.6400001525878904,2.61024609375,1110.0,7.0,0.096197,0.2001440771,1.0152299456917826,0.048694431564537816,0.1597692523346428,0.6689169309468227,-0.7299321627791965
1022,1022,166208158.0,506496.0,2.66,2020-10-16,C,5.0,2020-10-09,5.6400001525878904,2.61024609375,946.0,7.0,0.096197,0.2001440771,1.0190610020906197,0.013503473538327287,2.2044194001062403,0.6633313136551992,-0.5502885006731855
1023,1023,166208159.0,506496.0,2.67,2020-10-16,C,5.0,2020-10-09,4.1400001525878904,2.61024609375,723.0,7.0,0.096197,0.2001440771,1.0228920584894563,0.04375516932178699,4.5341997246403505,0.5629107214914969,-0.06253389185398309
1024,1024,166208160.0,506496.0,2.68,2020-10-16,C,5.0,2020-10-09,3.0399999618530273,2.61024609375,533.0,7.0,0.096197,0.2001440771,1.0267231148882934,0.0504277229031425,0.4830475827201053,0.5212140553044408,-0.5655485080881896
1025,1025,166208161.0,506496.0,2.69,2020-10-16,C,5.0,2020-10-09,2.2600000381469725,2.61024609375,510.0,7.0,0.096197,0.2001440771,1.0305541712871302,0.03775499265123793,3.65915341559451,0.6379204032178494,-0.11442152433572989
1026,1026,166208162.0,506496.0,2.7,2020-10-16,C,5.0,2020-10-09,1.7,2.61024609375,1164.0,7.0,0.096197,0.2001440771,1.0343852276859673,0.009992356476482177,1.5449392191035345,0.6186552392414492,-0.3142367640642633
